ID,STUDIES_ID,Site_L1,Site_L2,Site_L3,Site_long,Site_lat,Site_year,Site_month,Site_method,N,Species,Den_admin,Num_admin,Habitat,Den_hab,Num_hab,Den_unit,
11197,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,7,Light trapping(UV),1,Anopheles,,,Farmland,221,,individuals/(trap，night),
11198,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,7,Light trapping(UV),1,Others,,,Farmland,11,,individuals/(trap，night),
11199,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,8,Light trapping(UV),1,Anopheles,,,Rural residential area,80,,individuals/(trap，night),
11200,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,8,Light trapping(UV),1,Others,,,Rural residential area,31,,individuals/(trap，night),
11201,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,8,Light trapping(UV),1,Anopheles,,,Farmland,209,,individuals/(trap，night),
11202,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,8,Light trapping(UV),1,Others,,,Farmland,9,,individuals/(trap，night),
11203,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,9,Light trapping(UV),1,Anopheles,,,Rural residential area,39,,individuals/(trap，night),
11204,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,9,Light trapping(UV),1,Others,,,Rural residential area,16,,individuals/(trap，night),
11205,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,9,Light trapping(UV),1,Anopheles,,,Farmland,177,,individuals/(trap，night),
11206,HUBEI_8,Hubei,Huanggang,NA,115.63,29.94,2020,9,Light trapping(UV),1,Others,,,Farmland,7,,individuals/(trap，night),
11207,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2005,Total,Labor hour,3,Anopheles sinensis,2.16,,NA,,,individuals/(person，hour),
11208,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2005,Total,Labor hour,3,Anopheles anthropophagus,0.61,,NA,,,individuals/(person，hour),
11209,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2005,Total,Tent trapping,3,Anopheles sinensis,0.07,,NA,,,individuals/tent,
11210,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2005,Total,Tent trapping,3,Anopheles anthropophagus,0.02,,NA,,,individuals/tent,
11211,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2006,Total,Labor hour,3,Anopheles sinensis,5.55,,NA,,,individuals/(person，hour),
11212,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2006,Total,Labor hour,3,Anopheles anthropophagus,1.5,,NA,,,individuals/(person，hour),
11213,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2006,Total,Tent trapping,3,Anopheles sinensis,0.09,,NA,,,individuals/tent,
11214,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2006,Total,Tent trapping,3,Anopheles anthropophagus,0.026,,NA,,,individuals/tent,
11215,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2007,Total,Labor hour,3,Anopheles sinensis,4.05,,NA,,,individuals/(person，hour),
11216,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2007,Total,Labor hour,3,Anopheles anthropophagus,0.2,,NA,,,individuals/(person，hour),
11217,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2007,Total,Tent trapping,3,Anopheles sinensis,0.12,,NA,,,individuals/tent,
11218,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2007,Total,Tent trapping,3,Anopheles anthropophagus,0.004,,NA,,,individuals/tent,
11219,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2008,Total,Labor hour,3,Anopheles sinensis,5.4,,NA,,,individuals/(person，hour),
11220,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2008,Total,Labor hour,3,Anopheles anthropophagus,0.6,,NA,,,individuals/(person，hour),
11221,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2008,Total,Tent trapping,3,Anopheles sinensis,0.18,,NA,,,individuals/tent,
11222,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2008,Total,Tent trapping,3,Anopheles anthropophagus,0.014,,NA,,,individuals/tent,
11223,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2009,Total,Labor hour,3,Anopheles sinensis,1.64,,NA,,,individuals/(person，hour),
11224,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2009,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11225,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2009,Total,Tent trapping,3,Anopheles sinensis,0.16,,NA,,,individuals/tent,
11226,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2009,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11227,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2010,Total,Labor hour,3,Anopheles sinensis,3.5,,NA,,,individuals/(person，hour),
11228,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2010,Total,Labor hour,3,Anopheles anthropophagus,0.05,,NA,,,individuals/(person，hour),
11229,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2010,Total,Tent trapping,3,Anopheles sinensis,0.15,,NA,,,individuals/tent,
11230,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2010,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11231,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2011,Total,Labor hour,3,Anopheles sinensis,4.4,,NA,,,individuals/(person，hour),
11232,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2011,Total,Labor hour,3,Anopheles anthropophagus,0.23,,NA,,,individuals/(person，hour),
11233,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2011,Total,Tent trapping,3,Anopheles sinensis,0.09,,NA,,,individuals/tent,
11234,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2011,Total,Tent trapping,3,Anopheles anthropophagus,0.007,,NA,,,individuals/tent,
11235,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2012,Total,Labor hour,3,Anopheles sinensis,4.5,,NA,,,individuals/(person，hour),
11236,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2012,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11237,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2012,Total,Tent trapping,3,Anopheles sinensis,0.01,,NA,,,individuals/tent,
11238,HUBEI_9,Hubei,Jingmen,Jingshan,113.12,31.02,2012,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11239,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2005,Total,Labor hour,3,Anopheles sinensis,6.42,,NA,,,individuals/(person，hour),
11240,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2005,Total,Labor hour,3,Anopheles anthropophagus,0.83,,NA,,,individuals/(person，hour),
11241,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2005,Total,Tent trapping,3,Anopheles sinensis,0.28,,NA,,,individuals/tent,
11242,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2005,Total,Tent trapping,3,Anopheles anthropophagus,0.022,,NA,,,individuals/tent,
11243,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2006,Total,Labor hour,3,Anopheles sinensis,14.5,,NA,,,individuals/(person，hour),
11244,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2006,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11245,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2006,Total,Tent trapping,3,Anopheles sinensis,0.08,,NA,,,individuals/tent,
11246,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2006,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11247,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2007,Total,Labor hour,3,Anopheles sinensis,5.54,,NA,,,individuals/(person，hour),
11248,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2007,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11249,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2007,Total,Tent trapping,3,Anopheles sinensis,0.08,,NA,,,individuals/tent,
11250,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2007,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11251,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2008,Total,Labor hour,3,Anopheles sinensis,2.08,,NA,,,individuals/(person，hour),
11252,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2008,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11253,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2008,Total,Tent trapping,3,Anopheles sinensis,0.05,,NA,,,individuals/tent,
11254,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2008,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11255,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2009,Total,Labor hour,3,Anopheles sinensis,1.77,,NA,,,individuals/(person，hour),
11256,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2009,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11257,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2009,Total,Tent trapping,3,Anopheles sinensis,0.04,,NA,,,individuals/tent,
11258,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2009,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11259,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2010,Total,Labor hour,3,Anopheles sinensis,2.32,,NA,,,individuals/(person，hour),
11260,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2010,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11261,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2010,Total,Tent trapping,3,Anopheles sinensis,0.02,,NA,,,individuals/tent,
11262,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2010,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11263,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2011,Total,Labor hour,3,Anopheles sinensis,2,,NA,,,individuals/(person，hour),
11264,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2011,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11265,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2011,Total,Tent trapping,3,Anopheles sinensis,0.03,,NA,,,individuals/tent,
11266,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2011,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11267,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2012,Total,Labor hour,3,Anopheles sinensis,1.59,,NA,,,individuals/(person，hour),
11268,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2012,Total,Labor hour,3,Anopheles anthropophagus,0,,NA,,,individuals/(person，hour),
11269,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2012,Total,Tent trapping,3,Anopheles sinensis,0.03,,NA,,,individuals/tent,
11270,HUBEI_9,Hubei,Guangshui,NA,113.83,31.62,2012,Total,Tent trapping,3,Anopheles anthropophagus,0,,NA,,,individuals/tent,
11271,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2005,Total,Labor hour,3,Anopheles sinensis,4.8,,NA,,,individuals/(person，hour),
11272,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2005,Total,Tent trapping,3,Anopheles sinensis,0.07,,NA,,,individuals/tent,
11273,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2006,Total,Labor hour,3,Anopheles sinensis,3.55,,NA,,,individuals/(person，hour),
11274,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2006,Total,Tent trapping,3,Anopheles sinensis,0.07,,NA,,,individuals/tent,
11275,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2007,Total,Labor hour,3,Anopheles sinensis,5.06,,NA,,,individuals/(person，hour),
11276,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2007,Total,Tent trapping,3,Anopheles sinensis,0.14,,NA,,,individuals/tent,
11277,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2008,Total,Labor hour,3,Anopheles sinensis,4.5,,NA,,,individuals/(person，hour),
11278,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2008,Total,Tent trapping,3,Anopheles sinensis,0.08,,NA,,,individuals/tent,
11279,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2009,Total,Labor hour,3,Anopheles sinensis,12.6,,NA,,,individuals/(person，hour),
11280,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2009,Total,Tent trapping,3,Anopheles sinensis,0.15,,NA,,,individuals/tent,
11281,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2010,Total,Labor hour,3,Anopheles sinensis,31.5,,NA,,,individuals/(person，hour),
11282,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2010,Total,Tent trapping,3,Anopheles sinensis,0.03,,NA,,,individuals/tent,
11283,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2011,Total,Labor hour,3,Anopheles sinensis,,,NA,,,,
11284,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2011,Total,Tent trapping,3,Anopheles sinensis,,,NA,,,,
11285,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2012,Total,Labor hour,3,Anopheles sinensis,3.21,,NA,,,individuals/(person，hour),
11286,HUBEI_9,Hubei,Suizhou,Cengdou,113.37,31.72,2012,Total,Tent trapping,3,Anopheles sinensis,0.05,,NA,,,individuals/tent,
11287,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2005,Total,Labor hour,3,Anopheles sinensis,12,,NA,,,individuals/(person，hour),
11288,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2005,Total,Tent trapping,3,Anopheles sinensis,0.48,,NA,,,individuals/tent,
11289,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2006,Total,Labor hour,3,Anopheles sinensis,11.04,,NA,,,individuals/(person，hour),
11290,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2006,Total,Tent trapping,3,Anopheles sinensis,0.28,,NA,,,individuals/tent,
11291,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2007,Total,Labor hour,3,Anopheles sinensis,12.75,,NA,,,individuals/(person，hour),
11292,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2007,Total,Tent trapping,3,Anopheles sinensis,0.36,,NA,,,individuals/tent,
11293,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2008,Total,Labor hour,3,Anopheles sinensis,6.36,,NA,,,individuals/(person，hour),
11294,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2008,Total,Tent trapping,3,Anopheles sinensis,0.22,,NA,,,individuals/tent,
11295,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2009,Total,Labor hour,3,Anopheles sinensis,7.78,,NA,,,individuals/(person，hour),
11296,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2009,Total,Tent trapping,3,Anopheles sinensis,0.05,,NA,,,individuals/tent,
11297,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2010,Total,Labor hour,3,Anopheles sinensis,21.86,,NA,,,individuals/(person，hour),
11298,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2010,Total,Tent trapping,3,Anopheles sinensis,0.18,,NA,,,individuals/tent,
11299,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2011,Total,Labor hour,3,Anopheles sinensis,17.5,,NA,,,individuals/(person，hour),
11300,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2011,Total,Tent trapping,3,Anopheles sinensis,0.14,,NA,,,individuals/tent,
11301,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2012,Total,Labor hour,3,Anopheles sinensis,16.8,,NA,,,individuals/(person，hour),
11302,HUBEI_9,Hubei,Huanggang,Wuxue,115.56,29.84,2012,Total,Tent trapping,3,Anopheles sinensis,0.1,,NA,,,individuals/tent,
11303,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2005,Total,Labor hour,3,Anopheles sinensis,6.28,,NA,,,individuals/(person，hour),
11304,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2005,Total,Tent trapping,3,Anopheles sinensis,0.26,,NA,,,individuals/tent,
11305,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2006,Total,Labor hour,3,Anopheles sinensis,5.39,,NA,,,individuals/(person，hour),
11306,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2006,Total,Tent trapping,3,Anopheles sinensis,0.24,,NA,,,individuals/tent,
11307,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2007,Total,Labor hour,3,Anopheles sinensis,7.4,,NA,,,individuals/(person，hour),
11308,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2007,Total,Tent trapping,3,Anopheles sinensis,0.32,,NA,,,individuals/tent,
11309,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2008,Total,Labor hour,3,Anopheles sinensis,5.28,,NA,,,individuals/(person，hour),
11310,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2008,Total,Tent trapping,3,Anopheles sinensis,0.28,,NA,,,individuals/tent,
11311,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2009,Total,Labor hour,3,Anopheles sinensis,7.06,,NA,,,individuals/(person，hour),
11312,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2009,Total,Tent trapping,3,Anopheles sinensis,0.29,,NA,,,individuals/tent,
11313,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2010,Total,Labor hour,3,Anopheles sinensis,6.89,,NA,,,individuals/(person，hour),
11314,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2010,Total,Tent trapping,3,Anopheles sinensis,26,,NA,,,individuals/tent,
11315,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2011,Total,Labor hour,3,Anopheles sinensis,,,NA,,,,
11316,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2011,Total,Tent trapping,3,Anopheles sinensis,,,NA,,,,
11317,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2012,Total,Labor hour,3,Anopheles sinensis,5.56,,NA,,,individuals/(person，hour),
11318,HUBEI_9,Hubei,Zaoyang,NA,112.77,32.13,2012,Total,Tent trapping,3,Anopheles sinensis,0.37,,NA,,,individuals/tent,
11319,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,6,Spoon,1,Culex,,,Farmland,1.93,,individuals/spoon,
11320,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,6,Spoon,1,Anopheles,,,Farmland,0.75,,individuals/spoon,
11321,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,7,Spoon,1,Culex,,,Farmland,1.77,,individuals/spoon,
11322,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,7,Spoon,1,Anopheles,,,Farmland,0.83,,individuals/spoon,
11323,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,8,Spoon,1,Culex,,,Farmland,2.05,,individuals/spoon,
11324,HUNAN_2,Hunan,Chenzhou,Guidong,113.94,26.08,1987,8,Spoon,1,Anopheles,,,Farmland,0.52,,individuals/spoon,
11325,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,1,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11326,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,1,Labor hour,3,Anopheles sinensis,,,Livestock shed,55.3,,individuals/(person，hour),
11327,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,2,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11328,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,2,Labor hour,3,Anopheles sinensis,,,Livestock shed,82.5,,individuals/(person，hour),
11329,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,3,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11330,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,3,Labor hour,3,Anopheles sinensis,,,Livestock shed,212.3,,individuals/(person，hour),
11331,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,4,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11332,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,4,Labor hour,3,Anopheles sinensis,,,Livestock shed,280.3,,individuals/(person，hour),
11333,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,5,Labor hour,3,Anopheles sinensis,,,Rural residential area,1.67,,individuals/(person，hour),
11334,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,5,Labor hour,3,Anopheles sinensis,,,Livestock shed,453,,individuals/(person，hour),
11335,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,6,Labor hour,3,Anopheles sinensis,,,Rural residential area,2,,individuals/(person，hour),
11336,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,6,Labor hour,3,Anopheles sinensis,,,Livestock shed,683,,individuals/(person，hour),
11337,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,7,Labor hour,3,Anopheles sinensis,,,Rural residential area,13,,individuals/(person，hour),
11338,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,7,Labor hour,3,Anopheles sinensis,,,Livestock shed,1107.3,,individuals/(person，hour),
11339,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,8,Labor hour,3,Anopheles sinensis,,,Rural residential area,7.67,,individuals/(person，hour),
11340,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,8,Labor hour,3,Anopheles sinensis,,,Livestock shed,638.6,,individuals/(person，hour),
11341,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,9,Labor hour,3,Anopheles sinensis,,,Rural residential area,3.77,,individuals/(person，hour),
11342,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,9,Labor hour,3,Anopheles sinensis,,,Livestock shed,367,,individuals/(person，hour),
11343,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,10,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11344,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,10,Labor hour,3,Anopheles sinensis,,,Livestock shed,344,,individuals/(person，hour),
11345,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,11,Labor hour,3,Anopheles sinensis,,,Rural residential area,0.33,,individuals/(person，hour),
11346,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,11,Labor hour,3,Anopheles sinensis,,,Livestock shed,120.3,,individuals/(person，hour),
11347,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,12,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11348,HUNAN_3,Hunan,Chenzhou,Guidong,113.94,26.08,1991,12,Labor hour,3,Anopheles sinensis,,,Livestock shed,21.3,,individuals/(person，hour),
11349,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,1,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11350,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,1,Labor hour,3,Anopheles sinensis,,,Livestock shed,0,,individuals/(person，hour),
11351,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,2,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11352,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,2,Labor hour,3,Anopheles sinensis,,,Livestock shed,0,,individuals/(person，hour),
11353,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,3,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11354,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,3,Labor hour,3,Anopheles sinensis,,,Livestock shed,0,,individuals/(person，hour),
11355,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,4,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11356,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,4,Labor hour,3,Anopheles sinensis,,,Livestock shed,0,,individuals/(person，hour),
11357,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,5,Labor hour,3,Anopheles sinensis,,,Rural residential area,0.67,,individuals/(person，hour),
11358,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,5,Labor hour,3,Anopheles sinensis,,,Livestock shed,59,,individuals/(person，hour),
11359,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,6,Labor hour,3,Anopheles sinensis,,,Rural residential area,19.7,,individuals/(person，hour),
11360,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,6,Labor hour,3,Anopheles sinensis,,,Livestock shed,447,,individuals/(person，hour),
11361,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,7,Labor hour,3,Anopheles sinensis,,,Rural residential area,6.7,,individuals/(person，hour),
11362,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,7,Labor hour,3,Anopheles sinensis,,,Livestock shed,453,,individuals/(person，hour),
11363,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,8,Labor hour,3,Anopheles sinensis,,,Rural residential area,11.7,,individuals/(person，hour),
11364,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,8,Labor hour,3,Anopheles sinensis,,,Livestock shed,626,,individuals/(person，hour),
11365,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,9,Labor hour,3,Anopheles sinensis,,,Rural residential area,3,,individuals/(person，hour),
11366,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,9,Labor hour,3,Anopheles sinensis,,,Livestock shed,270,,individuals/(person，hour),
11367,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,10,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11368,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,10,Labor hour,3,Anopheles sinensis,,,Livestock shed,146,,individuals/(person，hour),
11369,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,11,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
11370,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,11,Labor hour,3,Anopheles sinensis,,,Livestock shed,58,,individuals/(person，hour),
11371,HUNAN_3,Hunan,Loudi,Xinhua,111.33,27.73,1991,12,Labor hour,3,Anopheles sinensis,,,Rural residential area,0,,individuals/(person，hour),
